"subject" "activity"
"1096" 6 "walking"
"1097" 6 "walking"
"1098" 6 "walking"
"1099" 6 "walking"
"1100" 6 "walking"
"1101" 6 "walking"
"1102" 6 "walking"
"1103" 6 "walking"
"1104" 6 "walking"
"1105" 6 "walking"
"1106" 6 "walking"
"1107" 6 "walkingdownstairs"
"1108" 6 "walkingdownstairs"
"1109" 6 "walkingdownstairs"
"1110" 6 "walkingdownstairs"
"1111" 6 "walkingdownstairs"
"1112" 6 "walkingdownstairs"
"1113" 6 "walkingdownstairs"
"1114" 6 "walkingdownstairs"
"1115" 6 "walkingdownstairs"
"1116" 6 "walkingdownstairs"
"1117" 6 "walkingdownstairs"
"1118" 6 "walkingdownstairs"
"1119" 6 "walkingdownstairs"
"1120" 6 "walkingdownstairs"
"1121" 6 "walkingdownstairs"
"1122" 6 "walkingdownstairs"
"1123" 6 "walkingdownstairs"
"1124" 6 "walkingdownstairs"
"1125" 6 "walkingdownstairs"
"1126" 6 "walkingdownstairs"
"1127" 6 "walkingdownstairs"
"1128" 6 "walkingdownstairs"
"1129" 6 "walkingdownstairs"
"1130" 6 "walkingdownstairs"
"1131" 6 "walkingupstairs"
"1132" 6 "walkingupstairs"
"1133" 6 "walkingupstairs"
"1134" 6 "walkingupstairs"
"1135" 6 "walkingupstairs"
"1136" 6 "walkingupstairs"
"1137" 6 "walkingupstairs"
"1138" 6 "walkingupstairs"
"1139" 6 "walkingupstairs"
"1140" 6 "walkingupstairs"
"1141" 6 "walkingupstairs"
"1142" 6 "walkingupstairs"
"1143" 6 "walkingupstairs"
"1144" 6 "walkingupstairs"
"1145" 6 "walkingupstairs"
"1146" 6 "walkingupstairs"
"1147" 6 "walkingupstairs"
"1148" 6 "walkingupstairs"
"1149" 6 "walkingupstairs"
"1150" 6 "walkingupstairs"
"1151" 6 "walkingupstairs"
"1152" 6 "walkingupstairs"
"1153" 6 "walkingupstairs"
"1154" 6 "walkingupstairs"
"1155" 6 "walkingupstairs"
"1156" 6 "walkingupstairs"
"1157" 6 "standing"
"1158" 6 "standing"
"1159" 6 "standing"
"1160" 6 "standing"
"1161" 6 "standing"
"1162" 6 "standing"
"1163" 6 "standing"
"1164" 6 "standing"
"1165" 6 "standing"
"1166" 6 "standing"
"1167" 6 "standing"
"1168" 6 "standing"
"1169" 6 "standing"
"1170" 6 "standing"
"1171" 6 "standing"
"1172" 6 "standing"
"1173" 6 "standing"
"1174" 6 "standing"
"1175" 6 "standing"
"1176" 6 "standing"
"1177" 6 "standing"
"1178" 6 "standing"
"1179" 6 "standing"
"1180" 6 "standing"
"1181" 6 "standing"
"1182" 6 "standing"
"1183" 6 "standing"
"1184" 6 "sitting"
"1185" 6 "sitting"
"1186" 6 "sitting"
"1187" 6 "sitting"
"1188" 6 "sitting"
"1189" 6 "sitting"
"1190" 6 "sitting"
"1191" 6 "sitting"
"1192" 6 "sitting"
"1193" 6 "sitting"
"1194" 6 "sitting"
"1195" 6 "sitting"
"1196" 6 "sitting"
"1197" 6 "sitting"
"1198" 6 "sitting"
"1199" 6 "sitting"
"1200" 6 "sitting"
"1201" 6 "sitting"
"1202" 6 "sitting"
"1203" 6 "sitting"
"1204" 6 "sitting"
"1205" 6 "sitting"
"1206" 6 "sitting"
"1207" 6 "sitting"
"1208" 6 "sitting"
"1209" 6 "sitting"
"1210" 6 "laying"
"1211" 6 "laying"
"1212" 6 "laying"
"1213" 6 "laying"
"1214" 6 "laying"
"1215" 6 "laying"
"1216" 6 "laying"
"1217" 6 "laying"
"1218" 6 "laying"
"1219" 6 "laying"
"1220" 6 "laying"
"1221" 6 "laying"
"1222" 6 "laying"
"1223" 6 "laying"
"1224" 6 "laying"
"1225" 6 "laying"
"1226" 6 "laying"
"1227" 6 "laying"
"1228" 6 "laying"
"1229" 6 "laying"
"1230" 6 "laying"
"1231" 6 "laying"
"1232" 6 "laying"
"1233" 6 "laying"
"1234" 6 "laying"
"1235" 6 "laying"
"1236" 6 "laying"
"1237" 6 "laying"
"1238" 6 "laying"
"1239" 6 "walking"
"1240" 6 "walking"
"1241" 6 "walking"
"1242" 6 "walking"
"1243" 6 "walking"
"1244" 6 "walking"
"1245" 6 "walking"
"1246" 6 "walking"
"1247" 6 "walking"
"1248" 6 "walking"
"1249" 6 "walking"
"1250" 6 "walking"
"1251" 6 "walking"
"1252" 6 "walking"
"1253" 6 "walking"
"1254" 6 "walking"
"1255" 6 "walking"
"1256" 6 "walking"
"1257" 6 "walking"
"1258" 6 "walking"
"1259" 6 "walking"
"1260" 6 "walking"
"1261" 6 "walking"
"1262" 6 "walking"
"1263" 6 "walking"
"1264" 6 "walking"
"1265" 6 "walking"
"1266" 6 "walking"
"1267" 6 "walkingdownstairs"
"1268" 6 "walkingdownstairs"
"1269" 6 "walkingdownstairs"
"1270" 6 "walkingdownstairs"
"1271" 6 "walkingdownstairs"
"1272" 6 "walkingdownstairs"
"1273" 6 "walkingdownstairs"
"1274" 6 "walkingdownstairs"
"1275" 6 "walkingdownstairs"
"1276" 6 "walkingdownstairs"
"1277" 6 "walkingdownstairs"
"1278" 6 "walkingdownstairs"
"1279" 6 "walkingdownstairs"
"1280" 6 "walkingdownstairs"
"1281" 6 "walkingdownstairs"
"1282" 6 "walkingdownstairs"
"1283" 6 "walkingdownstairs"
"1284" 6 "walkingdownstairs"
"1285" 6 "walkingdownstairs"
"1286" 6 "walkingdownstairs"
"1287" 6 "walkingdownstairs"
"1288" 6 "walkingdownstairs"
"1289" 6 "walkingdownstairs"
"1290" 6 "walkingdownstairs"
"1291" 6 "walkingupstairs"
"1292" 6 "walkingupstairs"
"1293" 6 "walkingupstairs"
"1294" 6 "walkingupstairs"
"1295" 6 "walkingupstairs"
"1296" 6 "walkingupstairs"
"1297" 6 "walkingupstairs"
"1298" 6 "walkingupstairs"
"1299" 6 "walkingupstairs"
"1300" 6 "walkingupstairs"
"1301" 6 "walkingupstairs"
"1302" 6 "walkingupstairs"
"1303" 6 "walkingupstairs"
"1304" 6 "walkingupstairs"
"1305" 6 "walkingupstairs"
"1306" 6 "walkingupstairs"
"1307" 6 "walkingupstairs"
"1308" 6 "walkingupstairs"
"1309" 6 "walkingupstairs"
"1310" 6 "walkingupstairs"
"1311" 6 "walkingupstairs"
"1312" 6 "walkingupstairs"
"1313" 6 "walkingupstairs"
"1314" 6 "walkingupstairs"
"1315" 6 "walkingupstairs"
"1316" 7 "standing"
"1317" 7 "standing"
"1318" 7 "standing"
"1319" 7 "standing"
"1320" 7 "standing"
"1321" 7 "standing"
"1322" 7 "standing"
"1323" 7 "standing"
"1324" 7 "standing"
"1325" 7 "standing"
"1326" 7 "standing"
"1327" 7 "standing"
"1328" 7 "standing"
"1329" 7 "standing"
"1330" 7 "standing"
"1331" 7 "standing"
"1332" 7 "standing"
"1333" 7 "standing"
"1334" 7 "standing"
"1335" 7 "standing"
"1336" 7 "standing"
"1337" 7 "standing"
"1338" 7 "standing"
"1339" 7 "standing"
"1340" 7 "standing"
"1341" 7 "standing"
"1342" 7 "standing"
"1343" 7 "standing"
"1344" 7 "sitting"
"1345" 7 "sitting"
"1346" 7 "sitting"
"1347" 7 "sitting"
"1348" 7 "sitting"
"1349" 7 "sitting"
"1350" 7 "sitting"
"1351" 7 "sitting"
"1352" 7 "sitting"
"1353" 7 "sitting"
"1354" 7 "sitting"
"1355" 7 "sitting"
"1356" 7 "sitting"
"1357" 7 "sitting"
"1358" 7 "sitting"
"1359" 7 "sitting"
"1360" 7 "sitting"
"1361" 7 "sitting"
"1362" 7 "sitting"
"1363" 7 "sitting"
"1364" 7 "sitting"
"1365" 7 "sitting"
"1366" 7 "sitting"
"1367" 7 "sitting"
"1368" 7 "sitting"
"1369" 7 "sitting"
"1370" 7 "laying"
"1371" 7 "laying"
"1372" 7 "laying"
"1373" 7 "laying"
"1374" 7 "laying"
"1375" 7 "laying"
"1376" 7 "laying"
"1377" 7 "laying"
"1378" 7 "laying"
"1379" 7 "laying"
"1380" 7 "laying"
"1381" 7 "laying"
"1382" 7 "laying"
"1383" 7 "laying"
"1384" 7 "laying"
"1385" 7 "laying"
"1386" 7 "laying"
"1387" 7 "laying"
"1388" 7 "laying"
"1389" 7 "laying"
"1390" 7 "laying"
"1391" 7 "laying"
"1392" 7 "laying"
"1393" 7 "laying"
"1394" 7 "laying"
"1395" 7 "laying"
"1396" 7 "laying"
"1397" 7 "walking"
"1398" 7 "walking"
"1399" 7 "walking"
"1400" 7 "walking"
"1401" 7 "walking"
"1402" 7 "walking"
"1403" 7 "walking"
"1404" 7 "walking"
"1405" 7 "walking"
"1406" 7 "walking"
"1407" 7 "walking"
"1408" 7 "walking"
"1409" 7 "walking"
"1410" 7 "walking"
"1411" 7 "walking"
"1412" 7 "walking"
"1413" 7 "walking"
"1414" 7 "walking"
"1415" 7 "walking"
"1416" 7 "walking"
"1417" 7 "walking"
"1418" 7 "walking"
"1419" 7 "walking"
"1420" 7 "walking"
"1421" 7 "walking"
"1422" 7 "walking"
"1423" 7 "walking"
"1424" 7 "walking"
"1425" 7 "walking"
"1426" 7 "walkingdownstairs"
"1427" 7 "walkingdownstairs"
"1428" 7 "walkingdownstairs"
"1429" 7 "walkingdownstairs"
"1430" 7 "walkingdownstairs"
"1431" 7 "walkingdownstairs"
"1432" 7 "walkingdownstairs"
"1433" 7 "walkingdownstairs"
"1434" 7 "walkingdownstairs"
"1435" 7 "walkingdownstairs"
"1436" 7 "walkingdownstairs"
"1437" 7 "walkingdownstairs"
"1438" 7 "walkingdownstairs"
"1439" 7 "walkingdownstairs"
"1440" 7 "walkingdownstairs"
"1441" 7 "walkingdownstairs"
"1442" 7 "walkingdownstairs"
"1443" 7 "walkingdownstairs"
"1444" 7 "walkingdownstairs"
"1445" 7 "walkingdownstairs"
"1446" 7 "walkingdownstairs"
"1447" 7 "walkingdownstairs"
"1448" 7 "walkingdownstairs"
"1449" 7 "walkingdownstairs"
"1450" 7 "walkingdownstairs"
"1451" 7 "walkingupstairs"
"1452" 7 "walkingupstairs"
"1453" 7 "walkingupstairs"
"1454" 7 "walkingupstairs"
"1455" 7 "walkingupstairs"
"1456" 7 "walkingupstairs"
"1457" 7 "walkingupstairs"
"1458" 7 "walkingupstairs"
"1459" 7 "walkingupstairs"
"1460" 7 "walkingupstairs"
"1461" 7 "walkingupstairs"
"1462" 7 "walkingupstairs"
"1463" 7 "walkingupstairs"
"1464" 7 "walkingupstairs"
"1465" 7 "walkingupstairs"
"1466" 7 "walkingupstairs"
"1467" 7 "walkingupstairs"
"1468" 7 "walkingupstairs"
"1469" 7 "walkingupstairs"
"1470" 7 "walkingupstairs"
"1471" 7 "walkingupstairs"
"1472" 7 "walkingupstairs"
"1473" 7 "walkingupstairs"
"1474" 7 "walkingupstairs"
"1475" 7 "walkingupstairs"
"1476" 7 "walkingupstairs"
"1477" 7 "standing"
"1478" 7 "standing"
"1479" 7 "standing"
"1480" 7 "standing"
"1481" 7 "standing"
"1482" 7 "standing"
"1483" 7 "standing"
"1484" 7 "standing"
"1485" 7 "standing"
"1486" 7 "standing"
"1487" 7 "standing"
"1488" 7 "standing"
"1489" 7 "standing"
"1490" 7 "standing"
"1491" 7 "standing"
"1492" 7 "standing"
"1493" 7 "standing"
"1494" 7 "standing"
"1495" 7 "standing"
"1496" 7 "standing"
"1497" 7 "standing"
"1498" 7 "standing"
"1499" 7 "standing"
"1500" 7 "standing"
"1501" 7 "standing"
"1502" 7 "sitting"
"1503" 7 "sitting"
"1504" 7 "sitting"
"1505" 7 "sitting"
"1506" 7 "sitting"
"1507" 7 "sitting"
"1508" 7 "sitting"
"1509" 7 "sitting"
"1510" 7 "sitting"
"1511" 7 "sitting"
"1512" 7 "sitting"
"1513" 7 "sitting"
"1514" 7 "sitting"
"1515" 7 "sitting"
"1516" 7 "sitting"
"1517" 7 "sitting"
"1518" 7 "sitting"
"1519" 7 "sitting"
"1520" 7 "sitting"
"1521" 7 "sitting"
"1522" 7 "sitting"
"1523" 7 "sitting"
"1524" 7 "laying"
"1525" 7 "laying"
"1526" 7 "laying"
"1527" 7 "laying"
"1528" 7 "laying"
"1529" 7 "laying"
"1530" 7 "laying"
"1531" 7 "laying"
"1532" 7 "laying"
"1533" 7 "laying"
"1534" 7 "laying"
"1535" 7 "laying"
"1536" 7 "laying"
"1537" 7 "laying"
"1538" 7 "laying"
"1539" 7 "laying"
"1540" 7 "laying"
"1541" 7 "laying"
"1542" 7 "laying"
"1543" 7 "laying"
"1544" 7 "laying"
"1545" 7 "laying"
"1546" 7 "laying"
"1547" 7 "laying"
"1548" 7 "laying"
"1549" 7 "walking"
"1550" 7 "walking"
"1551" 7 "walking"
"1552" 7 "walking"
"1553" 7 "walking"
"1554" 7 "walking"
"1555" 7 "walking"
"1556" 7 "walking"
"1557" 7 "walking"
"1558" 7 "walking"
"1559" 7 "walking"
"1560" 7 "walking"
"1561" 7 "walking"
"1562" 7 "walking"
"1563" 7 "walking"
"1564" 7 "walking"
"1565" 7 "walking"
"1566" 7 "walking"
"1567" 7 "walking"
"1568" 7 "walking"
"1569" 7 "walking"
"1570" 7 "walking"
"1571" 7 "walking"
"1572" 7 "walking"
"1573" 7 "walking"
"1574" 7 "walking"
"1575" 7 "walking"
"1576" 7 "walking"
"1577" 7 "walkingdownstairs"
"1578" 7 "walkingdownstairs"
"1579" 7 "walkingdownstairs"
"1580" 7 "walkingdownstairs"
"1581" 7 "walkingdownstairs"
"1582" 7 "walkingdownstairs"
"1583" 7 "walkingdownstairs"
"1584" 7 "walkingdownstairs"
"1585" 7 "walkingdownstairs"
"1586" 7 "walkingdownstairs"
"1587" 7 "walkingdownstairs"
"1588" 7 "walkingdownstairs"
"1589" 7 "walkingdownstairs"
"1590" 7 "walkingdownstairs"
"1591" 7 "walkingdownstairs"
"1592" 7 "walkingdownstairs"
"1593" 7 "walkingdownstairs"
"1594" 7 "walkingdownstairs"
"1595" 7 "walkingdownstairs"
"1596" 7 "walkingdownstairs"
"1597" 7 "walkingdownstairs"
"1598" 7 "walkingdownstairs"
"1599" 7 "walkingupstairs"
"1600" 7 "walkingupstairs"
"1601" 7 "walkingupstairs"
"1602" 7 "walkingupstairs"
"1603" 7 "walkingupstairs"
"1604" 7 "walkingupstairs"
"1605" 7 "walkingupstairs"
"1606" 7 "walkingupstairs"
"1607" 7 "walkingupstairs"
"1608" 7 "walkingupstairs"
"1609" 7 "walkingupstairs"
"1610" 7 "walkingupstairs"
"1611" 7 "walkingupstairs"
"1612" 7 "walkingupstairs"
"1613" 7 "walkingupstairs"
"1614" 7 "walkingupstairs"
"1615" 7 "walkingupstairs"
"1616" 7 "walkingupstairs"
"1617" 7 "walkingupstairs"
"1618" 7 "walkingupstairs"
"1619" 7 "walkingupstairs"
"1620" 7 "walkingupstairs"
"1621" 7 "walkingupstairs"
"1622" 7 "walkingupstairs"
"1623" 7 "walkingupstairs"
"1624" 8 "standing"
"1625" 8 "standing"
"1626" 8 "standing"
"1627" 8 "standing"
"1628" 8 "standing"
"1629" 8 "standing"
"1630" 8 "standing"
"1631" 8 "standing"
"1632" 8 "standing"
"1633" 8 "standing"
"1634" 8 "standing"
"1635" 8 "standing"
"1636" 8 "standing"
"1637" 8 "standing"
"1638" 8 "standing"
"1639" 8 "standing"
"1640" 8 "standing"
"1641" 8 "standing"
"1642" 8 "standing"
"1643" 8 "standing"
"1644" 8 "standing"
"1645" 8 "standing"
"1646" 8 "sitting"
"1647" 8 "sitting"
"1648" 8 "sitting"
"1649" 8 "sitting"
"1650" 8 "sitting"
"1651" 8 "sitting"
"1652" 8 "sitting"
"1653" 8 "sitting"
"1654" 8 "sitting"
"1655" 8 "sitting"
"1656" 8 "sitting"
"1657" 8 "sitting"
"1658" 8 "sitting"
"1659" 8 "sitting"
"1660" 8 "sitting"
"1661" 8 "sitting"
"1662" 8 "sitting"
"1663" 8 "sitting"
"1664" 8 "sitting"
"1665" 8 "sitting"
"1666" 8 "sitting"
"1667" 8 "sitting"
"1668" 8 "laying"
"1669" 8 "laying"
"1670" 8 "laying"
"1671" 8 "laying"
"1672" 8 "laying"
"1673" 8 "laying"
"1674" 8 "laying"
"1675" 8 "laying"
"1676" 8 "laying"
"1677" 8 "laying"
"1678" 8 "laying"
"1679" 8 "laying"
"1680" 8 "laying"
"1681" 8 "laying"
"1682" 8 "laying"
"1683" 8 "laying"
"1684" 8 "laying"
"1685" 8 "laying"
"1686" 8 "laying"
"1687" 8 "laying"
"1688" 8 "laying"
"1689" 8 "laying"
"1690" 8 "laying"
"1691" 8 "laying"
"1692" 8 "laying"
"1693" 8 "walking"
"1694" 8 "walking"
"1695" 8 "walking"
"1696" 8 "walking"
"1697" 8 "walking"
"1698" 8 "walking"
"1699" 8 "walking"
"1700" 8 "walking"
"1701" 8 "walking"
"1702" 8 "walking"
"1703" 8 "walking"
"1704" 8 "walking"
"1705" 8 "walking"
"1706" 8 "walking"
"1707" 8 "walking"
"1708" 8 "walking"
"1709" 8 "walking"
"1710" 8 "walking"
"1711" 8 "walking"
"1712" 8 "walking"
"1713" 8 "walking"
"1714" 8 "walking"
"1715" 8 "walking"
"1716" 8 "walking"
"1717" 8 "walkingdownstairs"
"1718" 8 "walkingdownstairs"
"1719" 8 "walkingdownstairs"
"1720" 8 "walkingdownstairs"
"1721" 8 "walkingdownstairs"
"1722" 8 "walkingdownstairs"
"1723" 8 "walkingdownstairs"
"1724" 8 "walkingdownstairs"
"1725" 8 "walkingdownstairs"
"1726" 8 "walkingdownstairs"
"1727" 8 "walkingdownstairs"
"1728" 8 "walkingdownstairs"
"1729" 8 "walkingdownstairs"
"1730" 8 "walkingdownstairs"
"1731" 8 "walkingdownstairs"
"1732" 8 "walkingdownstairs"
"1733" 8 "walkingdownstairs"
"1734" 8 "walkingdownstairs"
"1735" 8 "walkingdownstairs"
"1736" 8 "walkingdownstairs"
"1737" 8 "walkingupstairs"
"1738" 8 "walkingupstairs"
"1739" 8 "walkingupstairs"
"1740" 8 "walkingupstairs"
"1741" 8 "walkingupstairs"
"1742" 8 "walkingupstairs"
"1743" 8 "walkingupstairs"
"1744" 8 "walkingupstairs"
"1745" 8 "walkingupstairs"
"1746" 8 "walkingupstairs"
"1747" 8 "walkingupstairs"
"1748" 8 "walkingupstairs"
"1749" 8 "walkingupstairs"
"1750" 8 "walkingupstairs"
"1751" 8 "walkingupstairs"
"1752" 8 "walkingupstairs"
"1753" 8 "walkingupstairs"
"1754" 8 "walkingupstairs"
"1755" 8 "walkingupstairs"
"1756" 8 "walkingupstairs"
"1757" 8 "walkingupstairs"
"1758" 8 "standing"
"1759" 8 "standing"
"1760" 8 "standing"
"1761" 8 "standing"
"1762" 8 "standing"
"1763" 8 "standing"
"1764" 8 "standing"
"1765" 8 "standing"
"1766" 8 "standing"
"1767" 8 "standing"
"1768" 8 "standing"
"1769" 8 "standing"
"1770" 8 "standing"
"1771" 8 "standing"
"1772" 8 "standing"
"1773" 8 "standing"
"1774" 8 "standing"
"1775" 8 "standing"
"1776" 8 "standing"
"1777" 8 "standing"
"1778" 8 "standing"
"1779" 8 "standing"
"1780" 8 "standing"
"1781" 8 "standing"
"1782" 8 "standing"
"1783" 8 "standing"
"1784" 8 "standing"
"1785" 8 "standing"
"1786" 8 "standing"
"1787" 8 "standing"
"1788" 8 "standing"
"1789" 8 "standing"
"1790" 8 "sitting"
"1791" 8 "sitting"
"1792" 8 "sitting"
"1793" 8 "sitting"
"1794" 8 "sitting"
"1795" 8 "sitting"
"1796" 8 "sitting"
"1797" 8 "sitting"
"1798" 8 "sitting"
"1799" 8 "sitting"
"1800" 8 "sitting"
"1801" 8 "sitting"
"1802" 8 "sitting"
"1803" 8 "sitting"
"1804" 8 "sitting"
"1805" 8 "sitting"
"1806" 8 "sitting"
"1807" 8 "sitting"
"1808" 8 "sitting"
"1809" 8 "sitting"
"1810" 8 "sitting"
"1811" 8 "sitting"
"1812" 8 "sitting"
"1813" 8 "sitting"
"1814" 8 "laying"
"1815" 8 "laying"
"1816" 8 "laying"
"1817" 8 "laying"
"1818" 8 "laying"
"1819" 8 "laying"
"1820" 8 "laying"
"1821" 8 "laying"
"1822" 8 "laying"
"1823" 8 "laying"
"1824" 8 "laying"
"1825" 8 "laying"
"1826" 8 "laying"
"1827" 8 "laying"
"1828" 8 "laying"
"1829" 8 "laying"
"1830" 8 "laying"
"1831" 8 "laying"
"1832" 8 "laying"
"1833" 8 "laying"
"1834" 8 "laying"
"1835" 8 "laying"
"1836" 8 "laying"
"1837" 8 "laying"
"1838" 8 "laying"
"1839" 8 "laying"
"1840" 8 "laying"
"1841" 8 "laying"
"1842" 8 "laying"
"1843" 8 "walking"
"1844" 8 "walking"
"1845" 8 "walking"
"1846" 8 "walking"
"1847" 8 "walking"
"1848" 8 "walking"
"1849" 8 "walking"
"1850" 8 "walking"
"1851" 8 "walking"
"1852" 8 "walking"
"1853" 8 "walking"
"1854" 8 "walking"
"1855" 8 "walking"
"1856" 8 "walking"
"1857" 8 "walking"
"1858" 8 "walking"
"1859" 8 "walking"
"1860" 8 "walking"
"1861" 8 "walking"
"1862" 8 "walking"
"1863" 8 "walking"
"1864" 8 "walking"
"1865" 8 "walking"
"1866" 8 "walking"
"1867" 8 "walkingdownstairs"
"1868" 8 "walkingdownstairs"
"1869" 8 "walkingdownstairs"
"1870" 8 "walkingdownstairs"
"1871" 8 "walkingdownstairs"
"1872" 8 "walkingdownstairs"
"1873" 8 "walkingdownstairs"
"1874" 8 "walkingdownstairs"
"1875" 8 "walkingdownstairs"
"1876" 8 "walkingdownstairs"
"1877" 8 "walkingdownstairs"
"1878" 8 "walkingdownstairs"
"1879" 8 "walkingdownstairs"
"1880" 8 "walkingdownstairs"
"1881" 8 "walkingdownstairs"
"1882" 8 "walkingdownstairs"
"1883" 8 "walkingdownstairs"
"1884" 8 "walkingdownstairs"
"1885" 8 "walkingupstairs"
"1886" 8 "walkingupstairs"
"1887" 8 "walkingupstairs"
"1888" 8 "walkingupstairs"
"1889" 8 "walkingupstairs"
"1890" 8 "walkingupstairs"
"1891" 8 "walkingupstairs"
"1892" 8 "walkingupstairs"
"1893" 8 "walkingupstairs"
"1894" 8 "walkingupstairs"
"1895" 8 "walkingupstairs"
"1896" 8 "walkingupstairs"
"1897" 8 "walkingupstairs"
"1898" 8 "walkingupstairs"
"1899" 8 "walkingupstairs"
"1900" 8 "walkingupstairs"
"1901" 8 "walkingupstairs"
"1902" 8 "walkingupstairs"
"1903" 8 "walkingupstairs"
"1904" 8 "walkingupstairs"
"1905" 11 "standing"
"1906" 11 "standing"
"1907" 11 "standing"
"1908" 11 "standing"
"1909" 11 "standing"
"1910" 11 "standing"
"1911" 11 "standing"
"1912" 11 "standing"
"1913" 11 "standing"
"1914" 11 "standing"
"1915" 11 "standing"
"1916" 11 "standing"
"1917" 11 "standing"
"1918" 11 "standing"
"1919" 11 "standing"
"1920" 11 "standing"
"1921" 11 "standing"
"1922" 11 "standing"
"1923" 11 "standing"
"1924" 11 "standing"
"1925" 11 "standing"
"1926" 11 "sitting"
"1927" 11 "sitting"
"1928" 11 "sitting"
"1929" 11 "sitting"
"1930" 11 "sitting"
"1931" 11 "sitting"
"1932" 11 "sitting"
"1933" 11 "sitting"
"1934" 11 "sitting"
"1935" 11 "sitting"
"1936" 11 "sitting"
"1937" 11 "sitting"
"1938" 11 "sitting"
"1939" 11 "sitting"
"1940" 11 "sitting"
"1941" 11 "sitting"
"1942" 11 "sitting"
"1943" 11 "sitting"
"1944" 11 "sitting"
"1945" 11 "sitting"
"1946" 11 "sitting"
"1947" 11 "sitting"
"1948" 11 "sitting"
"1949" 11 "sitting"
"1950" 11 "sitting"
"1951" 11 "sitting"
"1952" 11 "laying"
"1953" 11 "laying"
"1954" 11 "laying"
"1955" 11 "laying"
"1956" 11 "laying"
"1957" 11 "laying"
"1958" 11 "laying"
"1959" 11 "laying"
"1960" 11 "laying"
"1961" 11 "laying"
"1962" 11 "laying"
"1963" 11 "laying"
"1964" 11 "laying"
"1965" 11 "laying"
"1966" 11 "laying"
"1967" 11 "laying"
"1968" 11 "laying"
"1969" 11 "laying"
"1970" 11 "laying"
"1971" 11 "laying"
"1972" 11 "laying"
"1973" 11 "laying"
"1974" 11 "laying"
"1975" 11 "laying"
"1976" 11 "laying"
"1977" 11 "laying"
"1978" 11 "laying"
"1979" 11 "laying"
"1980" 11 "laying"
"1981" 11 "laying"
"1982" 11 "walking"
"1983" 11 "walking"
"1984" 11 "walking"
"1985" 11 "walking"
"1986" 11 "walking"
"1987" 11 "walking"
"1988" 11 "walking"
"1989" 11 "walking"
"1990" 11 "walking"
"1991" 11 "walking"
"1992" 11 "walking"
"1993" 11 "walking"
"1994" 11 "walking"
"1995" 11 "walking"
"1996" 11 "walking"
"1997" 11 "walking"
"1998" 11 "walking"
"1999" 11 "walking"
"2000" 11 "walking"
"2001" 11 "walking"
"2002" 11 "walking"
"2003" 11 "walking"
"2004" 11 "walking"
"2005" 11 "walking"
"2006" 11 "walking"
"2007" 11 "walking"
"2008" 11 "walking"
"2009" 11 "walking"
"2010" 11 "walking"
"2011" 11 "walkingdownstairs"
"2012" 11 "walkingdownstairs"
"2013" 11 "walkingdownstairs"
"2014" 11 "walkingdownstairs"
"2015" 11 "walkingdownstairs"
"2016" 11 "walkingdownstairs"
"2017" 11 "walkingdownstairs"
"2018" 11 "walkingdownstairs"
"2019" 11 "walkingdownstairs"
"2020" 11 "walkingdownstairs"
"2021" 11 "walkingdownstairs"
"2022" 11 "walkingdownstairs"
"2023" 11 "walkingdownstairs"
"2024" 11 "walkingdownstairs"
"2025" 11 "walkingdownstairs"
"2026" 11 "walkingdownstairs"
"2027" 11 "walkingdownstairs"
"2028" 11 "walkingdownstairs"
"2029" 11 "walkingdownstairs"
"2030" 11 "walkingdownstairs"
"2031" 11 "walkingdownstairs"
"2032" 11 "walkingdownstairs"
"2033" 11 "walkingupstairs"
"2034" 11 "walkingupstairs"
"2035" 11 "walkingupstairs"
"2036" 11 "walkingupstairs"
"2037" 11 "walkingupstairs"
"2038" 11 "walkingupstairs"
"2039" 11 "walkingupstairs"
"2040" 11 "walkingupstairs"
"2041" 11 "walkingupstairs"
"2042" 11 "walkingupstairs"
"2043" 11 "walkingupstairs"
"2044" 11 "walkingupstairs"
"2045" 11 "walkingupstairs"
"2046" 11 "walkingupstairs"
"2047" 11 "walkingupstairs"
"2048" 11 "walkingupstairs"
"2049" 11 "walkingupstairs"
"2050" 11 "walkingupstairs"
"2051" 11 "walkingupstairs"
"2052" 11 "walkingupstairs"
"2053" 11 "walkingupstairs"
"2054" 11 "walkingupstairs"
"2055" 11 "walkingupstairs"
"2056" 11 "walkingupstairs"
"2057" 11 "walkingupstairs"
"2058" 11 "walkingupstairs"
"2059" 11 "standing"
"2060" 11 "standing"
"2061" 11 "standing"
"2062" 11 "standing"
"2063" 11 "standing"
"2064" 11 "standing"
"2065" 11 "standing"
"2066" 11 "standing"
"2067" 11 "standing"
"2068" 11 "standing"
"2069" 11 "standing"
"2070" 11 "standing"
"2071" 11 "standing"
"2072" 11 "standing"
"2073" 11 "standing"
"2074" 11 "standing"
"2075" 11 "standing"
"2076" 11 "standing"
"2077" 11 "standing"
"2078" 11 "standing"
"2079" 11 "standing"
"2080" 11 "standing"
"2081" 11 "standing"
"2082" 11 "standing"
"2083" 11 "standing"
"2084" 11 "standing"
"2085" 11 "sitting"
"2086" 11 "sitting"
"2087" 11 "sitting"
"2088" 11 "sitting"
"2089" 11 "sitting"
"2090" 11 "sitting"
"2091" 11 "sitting"
"2092" 11 "sitting"
"2093" 11 "sitting"
"2094" 11 "sitting"
"2095" 11 "sitting"
"2096" 11 "sitting"
"2097" 11 "sitting"
"2098" 11 "sitting"
"2099" 11 "sitting"
